"Sort:","Fecha","Hora","Folio","Emisora","Operación","Títulos","Precio","Comisión","IVA","Importe total"
"Fecha12/OCT/2022","Hora08:38","Folio10970137","EmisoraSPXS *","OperaciónVENTA","Títulos100","Precio$578.300","Comisión$57.83","IVA$9.25","Importe total$57,762.92"
"Fecha12/OCT/2022","Hora08:38","Folio10970137","EmisoraSPXS *","OperaciónVENTA","Títulos100","Precio$578.300","Comisión$57.83","IVA$9.25","Importe total$57,762.92"
"Fecha12/OCT/2022","Hora08:49","Folio10970700","EmisoraTECS *","OperaciónVENTA","Títulos41","Precio$1,142.000","Comisión$46.82","IVA$7.49","Importe total$46,767.69"
"Fecha12/OCT/2022","Hora08:49","Folio10970700","EmisoraTECS *","OperaciónVENTA","Títulos100","Precio$1,149.000","Comisión$114.90","IVA$18.38","Importe total$114,766.72"
"Fecha12/OCT/2022","Hora08:49","Folio10970700","EmisoraTECS *","OperaciónVENTA","Títulos300","Precio$1,142.000","Comisión$342.60","IVA$54.82","Importe total$342,202.58"
"Fecha12/OCT/2022","Hora08:54","Folio10971017","EmisoraSOXS *","OperaciónVENTA","Títulos1","Precio$1,525.000","Comisión$1.53","IVA$0.24","Importe total$1,523.23"
"Fecha12/OCT/2022","Hora08:54","Folio10971017","EmisoraSOXS *","OperaciónVENTA","Títulos1","Precio$1,525.000","Comisión$1.53","IVA$0.24","Importe total$1,523.23"
"Fecha12/OCT/2022","Hora08:54","Folio10971017","EmisoraSOXS *","OperaciónVENTA","Títulos1","Precio$1,536.000","Comisión$1.54","IVA$0.25","Importe total$1,534.22"
"Fecha12/OCT/2022","Hora08:54","Folio10971017","EmisoraSOXS *","OperaciónVENTA","Títulos1","Precio$1,535.000","Comisión$1.54","IVA$0.25","Importe total$1,533.22"
"Fecha12/OCT/2022","Hora08:54","Folio10971017","EmisoraSOXS *","OperaciónVENTA","Títulos1","Precio$1,530.560","Comisión$1.53","IVA$0.24","Importe total$1,528.78"
"Fecha12/OCT/2022","Hora08:54","Folio10971017","EmisoraSOXS *","OperaciónVENTA","Títulos1","Precio$1,530.000","Comisión$1.53","IVA$0.24","Importe total$1,528.23"
"Fecha12/OCT/2022","Hora08:54","Folio10971017","EmisoraSOXS *","OperaciónVENTA","Títulos1","Precio$1,534.000","Comisión$1.53","IVA$0.25","Importe total$1,532.22"
"Fecha12/OCT/2022","Hora08:54","Folio10971017","EmisoraSOXS *","OperaciónVENTA","Títulos2","Precio$1,532.560","Comisión$3.07","IVA$0.49","Importe total$3,061.56"
"Fecha12/OCT/2022","Hora08:54","Folio10971017","EmisoraSOXS *","OperaciónVENTA","Títulos2","Precio$1,536.000","Comisión$3.07","IVA$0.49","Importe total$3,068.44"
"Fecha12/OCT/2022","Hora08:54","Folio10971017","EmisoraSOXS *","OperaciónVENTA","Títulos7","Precio$1,530.000","Comisión$10.71","IVA$1.71","Importe total$10,697.58"
"Fecha12/OCT/2022","Hora08:54","Folio10971017","EmisoraSOXS *","OperaciónVENTA","Títulos10","Precio$1,530.000","Comisión$15.30","IVA$2.45","Importe total$15,282.25"
"Fecha12/OCT/2022","Hora08:54","Folio10971017","EmisoraSOXS *","OperaciónVENTA","Títulos50","Precio$1,531.490","Comisión$76.57","IVA$12.25","Importe total$76,485.67"
"Fecha12/OCT/2022","Hora08:54","Folio10971017","EmisoraSOXS *","OperaciónVENTA","Títulos58","Precio$1,531.480","Comisión$88.83","IVA$14.21","Importe total$88,722.80"
"Fecha12/OCT/2022","Hora08:54","Folio10971017","EmisoraSOXS *","OperaciónVENTA","Títulos100","Precio$1,531.500","Comisión$153.15","IVA$24.50","Importe total$152,972.35"
"Fecha10/OCT/2022","Hora08:39","Folio10911983","EmisoraEDZ *","OperaciónCOMPRA","Títulos1","Precio$386.190","Comisión$0.39","IVA$0.06","Importe total$386.64"
"Fecha10/OCT/2022","Hora08:39","Folio10911983","EmisoraEDZ *","OperaciónCOMPRA","Títulos3","Precio$384.880","Comisión$1.15","IVA$0.18","Importe total$1,155.98"
"Fecha10/OCT/2022","Hora08:39","Folio10911983","EmisoraEDZ *","OperaciónCOMPRA","Títulos5","Precio$388.000","Comisión$1.94","IVA$0.31","Importe total$1,942.25"
"Fecha10/OCT/2022","Hora08:39","Folio10911983","EmisoraEDZ *","OperaciónCOMPRA","Títulos6","Precio$388.000","Comisión$2.33","IVA$0.37","Importe total$2,330.70"
"Fecha10/OCT/2022","Hora08:39","Folio10911983","EmisoraEDZ *","OperaciónCOMPRA","Títulos14","Precio$386.000","Comisión$5.40","IVA$0.86","Importe total$5,410.27"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos1","Precio$1,348.750","Comisión$1.35","IVA$0.22","Importe total$1,350.31"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos1","Precio$1,349.970","Comisión$1.35","IVA$0.22","Importe total$1,351.54"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos1","Precio$1,355.000","Comisión$1.36","IVA$0.22","Importe total$1,356.57"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos1","Precio$1,343.590","Comisión$1.34","IVA$0.21","Importe total$1,345.15"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos2","Precio$1,355.000","Comisión$2.71","IVA$0.43","Importe total$2,713.14"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos3","Precio$1,351.770","Comisión$4.06","IVA$0.65","Importe total$4,060.01"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos3","Precio$1,358.200","Comisión$4.07","IVA$0.65","Importe total$4,079.33"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos3","Precio$1,342.010","Comisión$4.03","IVA$0.64","Importe total$4,030.70"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos3","Precio$1,348.220","Comisión$4.04","IVA$0.65","Importe total$4,049.35"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos4","Precio$1,354.000","Comisión$5.42","IVA$0.87","Importe total$5,422.28"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos5","Precio$1,350.000","Comisión$6.75","IVA$1.08","Importe total$6,757.83"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos6","Precio$1,340.000","Comisión$8.04","IVA$1.29","Importe total$8,049.33"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos10","Precio$1,350.000","Comisión$13.50","IVA$2.16","Importe total$13,515.66"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos10","Precio$1,345.000","Comisión$13.45","IVA$2.15","Importe total$13,465.60"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos10","Precio$1,343.590","Comisión$13.44","IVA$2.15","Importe total$13,451.49"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos10","Precio$1,355.000","Comisión$13.55","IVA$2.17","Importe total$13,565.72"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos10","Precio$1,344.000","Comisión$13.44","IVA$2.15","Importe total$13,455.59"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos11","Precio$1,350.000","Comisión$14.85","IVA$2.38","Importe total$14,867.23"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos15","Precio$1,349.680","Comisión$20.25","IVA$3.24","Importe total$20,268.68"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos15","Precio$1,362.270","Comisión$20.43","IVA$3.27","Importe total$20,457.75"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos25","Precio$1,354.000","Comisión$33.85","IVA$5.42","Importe total$33,889.27"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos25","Precio$1,350.000","Comisión$33.75","IVA$5.40","Importe total$33,789.15"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos40","Precio$1,340.260","Comisión$53.61","IVA$8.58","Importe total$53,672.59"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos50","Precio$1,347.120","Comisión$67.36","IVA$10.78","Importe total$67,434.13"
"Fecha10/OCT/2022","Hora08:42","Folio10912245","EmisoraSOXS *","OperaciónCOMPRA","Títulos100","Precio$1,334.140","Comisión$133.41","IVA$21.35","Importe total$133,568.76"
"Fecha10/OCT/2022","Hora09:17","Folio10915368","EmisoraEDZ *","OperaciónCOMPRA","Títulos1","Precio$389.900","Comisión$0.39","IVA$0.06","Importe total$390.35"
"Fecha10/OCT/2022","Hora09:17","Folio10915368","EmisoraEDZ *","OperaciónCOMPRA","Títulos4","Precio$390.000","Comisión$1.56","IVA$0.25","Importe total$1,561.81"
"Fecha10/OCT/2022","Hora09:17","Folio10915368","EmisoraEDZ *","OperaciónCOMPRA","Títulos7","Precio$390.000","Comisión$2.73","IVA$0.44","Importe total$2,733.17"
"Fecha10/OCT/2022","Hora09:57","Folio10918176","EmisoraTECS *","OperaciónCOMPRA","Títulos1","Precio$1,088.000","Comisión$1.09","IVA$0.17","Importe total$1,089.26"
"Fecha10/OCT/2022","Hora09:57","Folio10918176","EmisoraTECS *","OperaciónCOMPRA","Títulos1","Precio$1,100.000","Comisión$1.10","IVA$0.18","Importe total$1,101.28"
"Fecha10/OCT/2022","Hora09:57","Folio10918176","EmisoraTECS *","OperaciónCOMPRA","Títulos1","Precio$1,099.970","Comisión$1.10","IVA$0.18","Importe total$1,101.25"
"Fecha10/OCT/2022","Hora09:57","Folio10918176","EmisoraTECS *","OperaciónCOMPRA","Títulos1","Precio$1,100.000","Comisión$1.10","IVA$0.18","Importe total$1,101.28"
"Fecha10/OCT/2022","Hora09:57","Folio10918176","EmisoraTECS *","OperaciónCOMPRA","Títulos2","Precio$1,112.000","Comisión$2.22","IVA$0.36","Importe total$2,226.58"
"Fecha10/OCT/2022","Hora09:57","Folio10918176","EmisoraTECS *","OperaciónCOMPRA","Títulos25","Precio$1,109.000","Comisión$27.73","IVA$4.44","Importe total$27,757.16"
"Fecha10/OCT/2022","Hora09:57","Folio10918176","EmisoraTECS *","OperaciónCOMPRA","Títulos29","Precio$1,077.000","Comisión$31.23","IVA$5.00","Importe total$31,269.23"
"Fecha10/OCT/2022","Hora09:57","Folio10918176","EmisoraTECS *","OperaciónCOMPRA","Títulos31","Precio$1,099.000","Comisión$34.07","IVA$5.45","Importe total$34,108.52"
"Fecha10/OCT/2022","Hora09:57","Folio10918176","EmisoraTECS *","OperaciónCOMPRA","Títulos50","Precio$1,080.000","Comisión$54.00","IVA$8.64","Importe total$54,062.64"
"Fecha10/OCT/2022","Hora09:57","Folio10918176","EmisoraTECS *","OperaciónCOMPRA","Títulos50","Precio$1,100.000","Comisión$55.00","IVA$8.80","Importe total$55,063.80"
"Fecha10/OCT/2022","Hora09:57","Folio10918176","EmisoraTECS *","OperaciónCOMPRA","Títulos50","Precio$1,100.000","Comisión$55.00","IVA$8.80","Importe total$55,063.80"
"Fecha10/OCT/2022","Hora09:57","Folio10918176","EmisoraTECS *","OperaciónCOMPRA","Títulos100","Precio$1,085.000","Comisión$108.50","IVA$17.36","Importe total$108,625.86"
"Fecha10/OCT/2022","Hora09:57","Folio10918176","EmisoraTECS *","OperaciónCOMPRA","Títulos100","Precio$1,099.000","Comisión$109.90","IVA$17.58","Importe total$110,027.48"
"Fecha10/OCT/2022","Hora12:12","Folio10927081","EmisoraEDZ *","OperaciónCOMPRA","Títulos3","Precio$390.000","Comisión$1.17","IVA$0.19","Importe total$1,171.36"
"Fecha10/OCT/2022","Hora12:12","Folio10927081","EmisoraEDZ *","OperaciónCOMPRA","Títulos25","Precio$390.000","Comisión$9.75","IVA$1.56","Importe total$9,761.31"
"Fecha11/OCT/2022","Hora13:57","Folio10961750","EmisoraSPXS *","OperaciónCOMPRA","Títulos850","Precio$586.000","Comisión$498.10","IVA$79.70","Importe total$498,677.80"
"Fecha11/OCT/2022","Hora14:29","Folio10963152","EmisoraSOXS *","OperaciónCOMPRA","Títulos6","Precio$1,555.900","Comisión$9.34","IVA$1.49","Importe total$9,346.23"
"Fecha11/OCT/2022","Hora14:29","Folio10963152","EmisoraSOXS *","OperaciónCOMPRA","Títulos10","Precio$1,555.900","Comisión$15.56","IVA$2.49","Importe total$15,577.05"
