"Sort:","Fecha","Hora","Folio","Emisora","Operación","Títulos","Precio","Comisión","IVA","Importe total"
"Fecha11/OCT/2022","Hora14:40","Folio10963638","EmisoraSOXS *","OperaciónVENTA","Títulos40","Precio$1,537.210","Comisión$61.49","IVA$9.84","Importe total$61,417.07"
"Fecha11/OCT/2022","Hora14:40","Folio10963638","EmisoraSOXS *","OperaciónVENTA","Títulos304","Precio$1,540.000","Comisión$468.16","IVA$74.91","Importe total$467,616.93"
"Fecha11/OCT/2022","Hora14:44","Folio10963840","EmisoraDRIP *","OperaciónCOMPRA","Títulos3","Precio$296.010","Comisión$0.89","IVA$0.14","Importe total$889.06"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos1","Precio$1,530.560","Comisión$1.53","IVA$0.24","Importe total$1,532.34"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos1","Precio$1,535.000","Comisión$1.54","IVA$0.25","Importe total$1,536.78"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos1","Precio$1,536.000","Comisión$1.54","IVA$0.25","Importe total$1,537.78"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos1","Precio$1,553.710","Comisión$1.55","IVA$0.25","Importe total$1,555.51"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos1","Precio$1,555.710","Comisión$1.56","IVA$0.25","Importe total$1,557.51"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos1","Precio$1,558.190","Comisión$1.56","IVA$0.25","Importe total$1,560.00"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos1","Precio$1,561.700","Comisión$1.56","IVA$0.25","Importe total$1,563.51"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos2","Precio$1,532.560","Comisión$3.07","IVA$0.49","Importe total$3,068.68"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos2","Precio$1,550.240","Comisión$3.10","IVA$0.50","Importe total$3,104.08"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos2","Precio$1,555.710","Comisión$3.11","IVA$0.50","Importe total$3,115.03"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos3","Precio$1,551.000","Comisión$4.65","IVA$0.74","Importe total$4,658.40"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos3","Precio$1,558.870","Comisión$4.68","IVA$0.75","Importe total$4,682.03"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos10","Precio$1,530.000","Comisión$15.30","IVA$2.45","Importe total$15,317.75"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos10","Precio$1,540.000","Comisión$15.40","IVA$2.46","Importe total$15,417.86"
"Fecha12/OCT/2022","Hora09:36","Folio10973527","EmisoraSOXS *","OperaciónCOMPRA","Títulos20","Precio$1,555.710","Comisión$31.11","IVA$4.98","Importe total$31,150.29"
"Fecha13/OCT/2022","Hora09:26","Folio10992535","EmisoraTECS *","OperaciónVENTA","Títulos50","Precio$1,210.000","Comisión$60.50","IVA$9.68","Importe total$60,429.82"
"Fecha13/OCT/2022","Hora09:26","Folio10992535","EmisoraTECS *","OperaciónVENTA","Títulos50","Precio$1,210.000","Comisión$60.50","IVA$9.68","Importe total$60,429.82"
"Fecha13/OCT/2022","Hora09:26","Folio10992535","EmisoraTECS *","OperaciónVENTA","Títulos200","Precio$1,210.000","Comisión$242.00","IVA$38.72","Importe total$241,719.28"
"Fecha13/OCT/2022","Hora09:44","Folio10993584","EmisoraSOXL *","OperaciónCOMPRA","Títulos500","Precio$127.530","Comisión$63.77","IVA$10.20","Importe total$63,838.97"
"Fecha13/OCT/2022","Hora10:21","Folio10995494","EmisoraSOXL *","OperaciónCOMPRA","Títulos2","Precio$162.000","Comisión$0.32","IVA$0.05","Importe total$324.38"
"Fecha13/OCT/2022","Hora10:21","Folio10995494","EmisoraSOXL *","OperaciónCOMPRA","Títulos10","Precio$162.000","Comisión$1.62","IVA$0.26","Importe total$1,621.88"
"Fecha13/OCT/2022","Hora10:21","Folio10995494","EmisoraSOXL *","OperaciónCOMPRA","Títulos45","Precio$162.000","Comisión$7.29","IVA$1.17","Importe total$7,298.46"
"Fecha13/OCT/2022","Hora10:21","Folio10995494","EmisoraSOXL *","OperaciónCOMPRA","Títulos80","Precio$162.990","Comisión$13.04","IVA$2.09","Importe total$13,054.33"
"Fecha13/OCT/2022","Hora10:21","Folio10995494","EmisoraSOXL *","OperaciónCOMPRA","Títulos100","Precio$162.990","Comisión$16.30","IVA$2.61","Importe total$16,317.91"
"Fecha13/OCT/2022","Hora10:21","Folio10995494","EmisoraSOXL *","OperaciónCOMPRA","Títulos2,163","Precio$162.990","Comisión$352.55","IVA$56.41","Importe total$352,956.32"
"Fecha13/OCT/2022","Hora10:48","Folio10997338","EmisoraTQQQ *","OperaciónCOMPRA","Títulos1","Precio$377.000","Comisión$0.38","IVA$0.06","Importe total$377.44"
"Fecha13/OCT/2022","Hora10:48","Folio10997338","EmisoraTQQQ *","OperaciónCOMPRA","Títulos20","Precio$375.120","Comisión$7.50","IVA$1.20","Importe total$7,511.10"
"Fecha13/OCT/2022","Hora10:48","Folio10997338","EmisoraTQQQ *","OperaciónCOMPRA","Títulos71","Precio$377.000","Comisión$26.77","IVA$4.28","Importe total$26,798.05"
"Fecha13/OCT/2022","Hora10:48","Folio10997338","EmisoraTQQQ *","OperaciónCOMPRA","Títulos908","Precio$375.120","Comisión$340.61","IVA$54.50","Importe total$341,004.07"
"Fecha13/OCT/2022","Hora10:49","Folio10997373","EmisoraSOXS *","OperaciónVENTA","Títulos1","Precio$1,405.000","Comisión$1.41","IVA$0.22","Importe total$1,403.37"
"Fecha13/OCT/2022","Hora10:49","Folio10997373","EmisoraSOXS *","OperaciónVENTA","Títulos1","Precio$1,419.000","Comisión$1.42","IVA$0.23","Importe total$1,417.35"
"Fecha13/OCT/2022","Hora10:49","Folio10997373","EmisoraSOXS *","OperaciónVENTA","Títulos2","Precio$1,405.000","Comisión$2.81","IVA$0.45","Importe total$2,806.74"
"Fecha13/OCT/2022","Hora10:49","Folio10997373","EmisoraSOXS *","OperaciónVENTA","Títulos6","Precio$1,410.000","Comisión$8.46","IVA$1.35","Importe total$8,450.19"
"Fecha13/OCT/2022","Hora10:49","Folio10997373","EmisoraSOXS *","OperaciónVENTA","Títulos10","Precio$1,405.000","Comisión$14.05","IVA$2.25","Importe total$14,033.70"
"Fecha13/OCT/2022","Hora10:49","Folio10997373","EmisoraSOXS *","OperaciónVENTA","Títulos39","Precio$1,429.990","Comisión$55.77","IVA$8.92","Importe total$55,704.92"
"Fecha13/OCT/2022","Hora11:02","Folio10998327","EmisoraTECS *","OperaciónVENTA","Títulos33","Precio$1,092.000","Comisión$36.04","IVA$5.77","Importe total$35,994.20"
"Fecha13/OCT/2022","Hora11:02","Folio10998327","EmisoraTECS *","OperaciónVENTA","Títulos77","Precio$1,092.000","Comisión$84.08","IVA$13.45","Importe total$83,986.46"
